prop_id,owner_name,mail_address,mail_city,mail_state,mail_zip,situs_street,situs_city,situs_zip,legal_desc,prop_val_yr,year_built,appraised_value,full_property_address,occupancy_status
196018,BERM FW RESIDENTIAL HOME BUYER DALLAS LLC,P O BOX 4090,SCOTTSDALE,AZ,85261,DEERPATH                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 1B, BLOCK I, LOT 12; & HOUSE                                                                                                                                                                                                              & HOUSE",2025,,407340,"DEERPATH                                          DR, FORNEY, TX 75126",Investor/Non-Owner
196031,SFR II TEXAS SUB 2021-3 LLC,120 SOUTH RIVERSIDE PLAZA                                   SUITE 2000,CHICAGO,IL,60606,DEERPATH                                          DR,,,"GATEWAY PARKS ADD PH 1B, BLOCK J, LOT 5",2025,,369142,"DEERPATH                                          DR, FORNEY, TX ",Investor/Non-Owner
207678,ALI KARIM,4313 TALL KNIGHT LN,CARROLLTON,TX,75010,EVERGLADES                                        DR,,,"GATEWAY PARKS ADD PH 3, BLOCK XX, LOT 8",2025,,408000,"EVERGLADES                                        DR, FORNEY, TX ",Investor/Non-Owner
207721,CUI CHLOE C Q & YICHENG SHAO,3908 GLASTONBURY TRL,PFLUGERVILLE,TX,786604186,EVERGLADES                                        DR,,,"GATEWAY PARKS ADD PH 3, BLOCK YY, LOT 20; & HOUSE                                                                                                                                                                                                              & HOUSE",2025,,412000,"EVERGLADES                                        DR, FORNEY, TX ",Investor/Non-Owner
207722,NGUYEN HUY & HANH DANG,1610 CYPRESS GARDEN LN,GARLAND,TX,75040,EVERGLADES                                        DR,,,"GATEWAY PARKS ADD PH 3, BLOCK YY, LOT 21",2025,,347143,"EVERGLADES                                        DR, FORNEY, TX ",Investor/Non-Owner
207724,SATHE ADWAIT A &,12637 EL CAMINO REAL                                        APT 5303,SAN DIEGO,CA,921305007,EVERGLADES                                        DR,FORNEY,75126,"GATEWAY PARKS ADD PH 3, BLOCK YY, LOT 23; & HOUSE                                                                                                                                                                                                              & HOUSE",2025,,406121,"EVERGLADES                                        DR, FORNEY, TX 75126",Investor/Non-Owner
207854,WHEELER EMORY S,1808 EVERGLADES DR,KAUFMAN,TX,75126,EVERGLADES                                        DR,,,"GATEWAY PARKS ADD PH 6, BLOCK AE, LOT 19",2025,,1324,"EVERGLADES                                        DR, FORNEY, TX ",Investor/Non-Owner
207867,ZHOU RONGCHUN &,121 ATWOOD CT,LOS GATOS,CA,95032,EVERGLADES                                        DR,,,"GATEWAY PARKS ADD PH 6, BLOCK AF, LOT 5",2025,,334000,"EVERGLADES                                        DR, FORNEY, TX ",Investor/Non-Owner
207869,SHEN WEI,1420 ANNA MARIE LN,ALLEN,TX,75013,EVERGLADES                                        DR,,,"GATEWAY PARKS ADD PH 6, BLOCK AF, LOT 7; & HOUSE                                                                                                                                                                                                               & HOUSE",2025,,352000,"EVERGLADES                                        DR, FORNEY, TX ",Investor/Non-Owner
207871,LIU YIN,5468 BRAEMAR DR,FRISCO,TX,75034,EVERGLADES                                        DR,,,"GATEWAY PARKS ADD PH 6, BLOCK AF, LOT 9; & HOUSE                                                                                                                                                                                                               & HOUSE",2025,,352820,"EVERGLADES                                        DR, FORNEY, TX ",Investor/Non-Owner
231542,WILKINSON AVE SERIES OF TAANI GLOBAL REAL ESTATE LLC,7218 MARIGOLD DR,IRVING,TX,75063,EVERGLADES                                        DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AK, LOT 17",2025,,314421,"EVERGLADES                                        DR, FORNEY, TX 75126",Investor/Non-Owner
231543,KHAWAJA LEGACY HOLDINGS LLC,7801 PLANTATION DR,BRECKSVILLE,OH,44141,EVERGLADES                                        DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AK, LOT 18",2025,,397469,"EVERGLADES                                        DR, FORNEY, TX 75126",Investor/Non-Owner
231544,JAIN PALASH,104 KEYSTONE DR,SOUTHLAKE,TX,76092,EVERGLADES                                        DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AK, LOT 19",2025,,318220,"EVERGLADES                                        DR, FORNEY, TX 75126",Investor/Non-Owner
231545,KUNDI RAOON &,1320 DALHART DR,ALLEN,TX,75013,EVERGLADES                                        DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AK, LOT 20",2025,,352751,"EVERGLADES                                        DR, FORNEY, TX 75126",Investor/Non-Owner
231546,ARUNACHALAM PRAVEENKUMER,28 WILLIAM ST,CLIFTON,NJ,07014,EVERGLADES                                        DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AK, LOT 21",2025,,335787,"EVERGLADES                                        DR, FORNEY, TX 75126",Investor/Non-Owner
231547,RAINA MEENU &,524 ROUND HOLLOW LN,SOUTHLAKE,TX,76092,EVERGLADES                                        DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AK, LOT 22",2025,,287990,"EVERGLADES                                        DR, FORNEY, TX 75126",Investor/Non-Owner
231548,BASHA MANSOOR,5 HORIZON RD                                                APT 608,FORT LEE,NJ,07024,EVERGLADES                                        DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AK, LOT 23",2025,,315214,"EVERGLADES                                        DR, FORNEY, TX 75126",Investor/Non-Owner
231549,TRIANGLE TRIO VENTURES LLC,3205 SALISBURG CT,FRIENDSWOOD,TX,77546,EVERGLADES                                        DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AK, LOT 24",2025,,318220,"EVERGLADES                                        DR, FORNEY, TX 75126",Investor/Non-Owner
231550,BOLLAREDDY DURGARAM M,2532 PLAYA DELMAR DR,LITTLE ELM,TX,75068,EVERGLADES                                        DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AK, LOT 25",2025,,314421,"EVERGLADES                                        DR, FORNEY, TX 75126",Investor/Non-Owner
231551,VICTORY DWELLING LLC,4601 TOUR 18 DR,FIOWER MOUND,TX,75022,EVERGLADES                                        DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AK, LOT 26",2025,,323000,"EVERGLADES                                        DR, FORNEY, TX 75126",Investor/Non-Owner
197942,MONDELL DUSTIN L & MARILDA M,118 E 60TH ST #8C,NEW YORK,NY,10022,FERGUSON                                          DR,,,"GATEWAY PARKS ADD PH 2A & 2B, BLOCK Q, LOT 33",2025,,325000,"FERGUSON                                          DR, FORNEY, TX ",Investor/Non-Owner
197943,CSH PROPERTY ONE LLC,PO BOX 803467,DALLAS,TX,753803467,FERGUSON                                          DR,,,"GATEWAY PARKS ADD PH 2A & 2B, BLOCK Q, LOT 34",2025,,344257,"FERGUSON                                          DR, FORNEY, TX ",Investor/Non-Owner
197945,SFR II TEXAS SUB 2021-3 LLC,120 SOUTH RIVERSIDE PLAZA                                   SUITE 2000,CHICAGO,IL,60606,FERGUSON                                          DR,,,"GATEWAY PARKS ADD PH 2A & 2B, BLOCK Q, LOT 36",2025,,365000,"FERGUSON                                          DR, FORNEY, TX ",Investor/Non-Owner
197948,SA HUNT TRUST,1685 AVENIDA OCEANO,OCEANSIDE,CA,92056,FERGUSON                                          DR,,,"GATEWAY PARKS ADD PH 2A & 2B, BLOCK Q, LOT 39",2025,,355000,"FERGUSON                                          DR, FORNEY, TX ",Investor/Non-Owner
197949,ZHANG SHAO &,1608 FREDERICKBURG DR,ALLEN,TX,75013,FERGUSON                                          DR,,,"GATEWAY PARKS ADD PH 2A & 2B, BLOCK Q, LOT 40",2025,,338664,"FERGUSON                                          DR, FORNEY, TX ",Investor/Non-Owner
197843,CARADINE TIMOTHY L,114 STONEY CREEK LN,TERRELL,TX,75160,FRANKFORD                                         DR,,,"GATEWAY PARKS ADD PH 2A & 2B, BLOCK K, LOT 6",2025,,392023,"FRANKFORD                                         DR, FORNEY, TX ",Investor/Non-Owner
197844,GATEWAY PARKS HOA INC,8360 E VIA DE VENTURA BLVD L-100,SCOTTSDALE,AZ,85258,FRANKFORD                                         DR,,,"GATEWAY PARKS ADD PH 2A & 2B, BLOCK K, LOT 7  OPEN SPACE",2025,,500,"FRANKFORD                                         DR, FORNEY, TX ",Investor/Non-Owner
197862,BUDDHA VENKATA S & KEERTHI S SURISETTY,2136 BASE BURNER PATH,LEANDER,TX,78641,FRANKFORD                                         DR,,,"GATEWAY PARKS ADD PH 2A & 2B, BLOCK M, LOT 4; AND HOUSE                                                                                                                                                                                                        AND HOUSE",2025,,369594,"FRANKFORD                                         DR, FORNEY, TX ",Investor/Non-Owner
197863,SINGH AJAY,1503 CAYMAN DR,ALLEN,TX,75013,FRANKFORD                                         DR,,,"GATEWAY PARKS ADD PH 2A & 2B, BLOCK M, LOT 5; & HOUSE                                                                                                                                                                                                          & HOUSE",2025,,392630,"FRANKFORD                                         DR, FORNEY, TX ",Investor/Non-Owner
226333,CYNTHIA EARNEST GARCIA LLC,1240 VZ CO RD 3103,EDGEWOOD,TX,75117,GAME CREEK                                        CT,FORNEY,75126,"GATEWAY PARKS ADD PH 4B, BLOCK X, LOT 27",2025,,464084,"GAME CREEK                                        CT, FORNEY, TX 75126",Investor/Non-Owner
195967,SOUTH FORNEY LLC,2101 CEDAR SPRINGS RD                                       SUITE 600,DALLAS,TX,75201,GATEWAY                                           BLVD,,,"GATEWAY PARKS ADD PH 1B, BLOCK A, LOT 33B; OPEN SPACE                                                                                                                                                                                                          OPEN SPACE",2025,,500,"GATEWAY                                           BLVD, FORNEY, TX ",Investor/Non-Owner
194317,GATEWAY PARKS HOA INC,8360 E VIA DE VENTURA BLVD L-100,SCOTTSDALE,AZ,85258,GATEWAY BLVD,,,"GATEWAY PARKS ADD PH 1A, BLOCK B, LOT 20  OPEN SPACE AREA",2025,,500,"GATEWAY BLVD, FORNEY, TX ",Investor/Non-Owner
194340,GATEWAY PARKS HOA INC,8360 E VIA DE VENTURA BLVD L-100,SCOTTSDALE,AZ,85258,GATEWAY BLVD,,,"GATEWAY PARKS ADD PH 1A, BLOCK F, LOT 22   OPEN SPACE AREA",2025,,500,"GATEWAY BLVD, FORNEY, TX ",Investor/Non-Owner
226275,ASHTON DALLAS RESIDENTIAL LLC,1800 VALLEY VIEW LN                                         STE 100,FARMERS BRANCH,TX,75234,GLACIER                                           DR,FORNEY,75126,"GATEWAY PARKS ADD PH 4B, BLOCK I, LOT 2",2025,,17741,"GLACIER                                           DR, FORNEY, TX 75126",Investor/Non-Owner
226282,PRASHANTHA FNU,8517 ROYAL COUNTY DOWN DR,MCKINNY,TX,75070,GLACIER                                           DR,FORNEY,75126,"GATEWAY PARKS ADD PH 4B, BLOCK I, LOT 9",2025,,387990,"GLACIER                                           DR, FORNEY, TX 75126",Investor/Non-Owner
226356,KIMBONEN MANAGEMENT SERVICES,7533 HENSLEE DR,HIGHLAND,CA,92346,GLACIER                                           DR,FORNEY,75126,"GATEWAY PARKS ADD PH 4B, BLOCK X, LOT 49",2025,,464760,"GLACIER                                           DR, FORNEY, TX 75126",Investor/Non-Owner
226362,SIMON RUBIN M & SHEENA,758 EAGLE LANDING DR,BELTON,TX,76513,GLACIER                                           DR,FORNEY,75126,"GATEWAY PARKS ADD PH 4B, BLOCK X, LOT 55",2025,,337000,"GLACIER                                           DR, FORNEY, TX 75126",Investor/Non-Owner
226364,ASHTON DALLAS RESIDENTIAL LLC,1800 VALLEY VIEW LN                                         STE 100,FARMERS BRANCH,TX,75234,GLACIER                                           DR,FORNEY,75126,"GATEWAY PARKS ADD PH 4B, BLOCK X, LOT 57",2025,,17741,"GLACIER                                           DR, FORNEY, TX 75126",Investor/Non-Owner
226365,ASHTON DALLAS RESIDENTIAL LLC,1800 VALLEY VIEW LN                                         STE 100,FARMERS BRANCH,TX,75234,GLACIER                                           DR,FORNEY,75126,"GATEWAY PARKS ADD PH 4B, BLOCK X, LOT 58",2025,,17741,"GLACIER                                           DR, FORNEY, TX 75126",Investor/Non-Owner
226366,GATEWAY PARKS HOA INC,2101 CEDAR SPRINGS RD                                       STE 600,DALLAS,TX,75201,GLACIER                                           DR,FORNEY,75126,"GATEWAY PARKS ADD PH 4B, BLOCK X, LOT 59X; OPEN SPACE                                                                                                                                                                                                          OPEN SPACE",2025,,500,"GLACIER                                           DR, FORNEY, TX 75126",Investor/Non-Owner
197887,SOH IRIS &,1030 THE LAKES BLVD,LEWISVILLE,TX,75056,GREENBELT                                         DR,,,"GATEWAY PARKS ADD PH 2A & 2B, BLOCK O, LOT 1",2025,,360148,"GREENBELT                                         DR, FORNEY, TX ",Investor/Non-Owner
198002,YONEDA TAKESHI,5050 QUORUM DR                                              STE 225,DALLAS,TX,75254,GREENBELT                                         DR,,75126,"GATEWAY PARKS ADD PH 2A & 2B, BLOCK S, LOT 9",2025,,357400,"GREENBELT                                         DR, FORNEY, TX 75126",Investor/Non-Owner
198005,ZHU XIAOLIANG & NI Y LU,448 LINCOLN AVE,RUTHERFORD,NJ,07070,GREENBELT                                         DR,,,"GATEWAY PARKS ADD PH 2A & 2B, BLOCK S, LOT 12",2025,,328000,"GREENBELT                                         DR, FORNEY, TX ",Investor/Non-Owner
198021,GATEWAY PARKS HOA INC,8360 E VIA DE VENTURA BLVD L-100,SCOTTSDALE,AZ,85258,GREENBELT                                         DR,,,"GATEWAY PARKS ADD PH 2A & 2B, BLOCK V, LOT 1; OPEN SPACE                                                                                                                                                                                                       OPEN SPACE",2025,,500,"GREENBELT                                         DR, FORNEY, TX ",Investor/Non-Owner
231472,GATEWAY PARKS HOA INC,2101 CEDAR SPRINGS RD                                       STE 600,DALLAS,TX,75201,HELMS                                             TRL,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AH, LOT 36X; DETENTION AND DRAINAGE                                                                                                                                                                                              DETENTION AND DRAINAGE",2025,,500,"HELMS                                             TRL, FORNEY, TX 75126",Investor/Non-Owner
196017,GATEWAY PARKS HOA INC,8360 E VIA DE VENTURA BLVD L-100,SCOTTSDALE,AZ,85258,HERNDON                                           DR,,,"GATEWAY PARKS ADD PH 1B, BLOCK I, LOT 30; DRAINAGE ESMT                                                                                                                                                                                                        DRAINAGE ESMT",2025,,500,"HERNDON                                           DR, FORNEY, TX ",Investor/Non-Owner
226261,PATHAK ALOK K,2204 CLEARSPRING DR S,IRVING,TX,75063,HONEY CREEK                                       RD,FORNEY,75126,"GATEWAY PARKS ADD PH 4B, BLOCK H, LOT 16",2025,,17741,"HONEY CREEK                                       RD, FORNEY, TX 75126",Investor/Non-Owner
226263,MARUCUT CRISTINA D & JONATHAN N,3604 ABELIA DR,WYLIE,TX,75098,HONEY CREEK                                       RD,FORNEY,75126,"GATEWAY PARKS ADD PH 4B, BLOCK H, LOT 18",2025,,385000,"HONEY CREEK                                       RD, FORNEY, TX 75126",Investor/Non-Owner
226264,NOVA GROUP INVESTMENT LLC,1203 W COLLINS CIR,WYLIE,TX,75098,HONEY CREEK                                       RD,FORNEY,75126,"GATEWAY PARKS ADD PH 4B, BLOCK H, LOT 19",2025,,333837,"HONEY CREEK                                       RD, FORNEY, TX 75126",Investor/Non-Owner
226265,KHAN HAMZAH A,19422 WILLOWAY DR,MACOMB,MI,48044,HONEY CREEK                                       RD,FORNEY,75126,"GATEWAY PARKS ADD PH 4B, BLOCK H, LOT 20",2025,,32,"HONEY CREEK                                       RD, FORNEY, TX 75126",Investor/Non-Owner
226266,MANTHANGODU SRIDHAR,12495 SUMMERTREE DR,FRISCO,TX,75035,HONEY CREEK                                       RD,FORNEY,75126,"GATEWAY PARKS ADD PH 4B, BLOCK H, LOT 21",2025,,319188,"HONEY CREEK                                       RD, FORNEY, TX 75126",Investor/Non-Owner
226267,KHAN MOHAMMAD S & SUMAYYA,1035 BANDELIER DR,ALLEN,TX,75013,HONEY CREEK                                       RD,FORNEY,75126,"GATEWAY PARKS ADD PH 4B, BLOCK H, LOT 22",2025,,353674,"HONEY CREEK                                       RD, FORNEY, TX 75126",Investor/Non-Owner
226268,PRNL RESIDENTIAL BUYER LLC,7500 N DOLSON RD                                            STE 300,SCOTTSDALE,AZ,85256,HONEY CREEK                                       RD,FORNEY,75126,"GATEWAY PARKS ADD PH 4B, BLOCK H, LOT 23",2025,,304000,"HONEY CREEK                                       RD, FORNEY, TX 75126",Investor/Non-Owner
226270,JOSHI DEVANG N,9927 TEAL HOLLOW DR,FRISCO,TX,75035,HONEY CREEK                                       RD,FORNEY,75126,"GATEWAY PARKS ADD PH 4B, BLOCK H, LOT 25",2025,,312000,"HONEY CREEK                                       RD, FORNEY, TX 75126",Investor/Non-Owner
226271,ADDAYPALLY SHRAVAN K & PADMINI SAMPATH,13467 PROUD CLARION ST,FRISCO,TX,75053,HONEY CREEK                                       RD,FORNEY,75126,"GATEWAY PARKS ADD PH 4B, BLOCK H, LOT 26",2025,,345000,"HONEY CREEK                                       RD, FORNEY, TX 75126",Investor/Non-Owner
226272,XIE LIVING TRUST,1525 OCASO CAMINO,FREMONT,CA,94539,HONEY CREEK                                       RD,FORNEY,75126,"GATEWAY PARKS ADD PH 4B, BLOCK H, LOT 27",2025,,329770,"HONEY CREEK                                       RD, FORNEY, TX 75126",Investor/Non-Owner
226273,RAJA SATISHKUMAR,4345 ARROYO DR,IRVING,TX,75063,HONEY CREEK                                       RD,FORNEY,75126,"GATEWAY PARKS ADD PH 4B, BLOCK H, LOT 28",2025,,366080,"HONEY CREEK                                       RD, FORNEY, TX 75126",Investor/Non-Owner
233766,ASHTON DALLAS RESIDENTIAL LLC,1800 VALLEY VIEW LN                                         STE 100,FARMERS,TX,75234,HONEY CREEK                                       RD,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK TT, LOT 11",2025,,62010,"HONEY CREEK                                       RD, FORNEY, TX 75126",Investor/Non-Owner
233767,ASHTON DALLAS RESIDENTIAL LLC,1800 VALLEY VIEW LN                                         STE 100,FARMERS,TX,75234,HONEY CREEK                                       RD,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK TT, LOT 12",2025,,62010,"HONEY CREEK                                       RD, FORNEY, TX 75126",Investor/Non-Owner
233768,ASHTON DALLAS RESIDENTIAL LLC,1800 VALLEY VIEW LN                                         STE 100,FARMERS,TX,75234,HONEY CREEK                                       RD,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK TT, LOT 13",2025,,62010,"HONEY CREEK                                       RD, FORNEY, TX 75126",Investor/Non-Owner
233769,ASHTON DALLAS RESIDENTIAL LLC,1800 VALLEY VIEW LN                                         STE 100,FARMERS,TX,75234,HONEY CREEK                                       RD,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK TT, LOT 14",2025,,62010,"HONEY CREEK                                       RD, FORNEY, TX 75126",Investor/Non-Owner
233770,ASHTON DALLAS RESIDENTIAL LLC,1800 VALLEY VIEW LN                                         STE 100,FARMERS,TX,75234,HONEY CREEK                                       RD,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK TT, LOT 15",2025,,62010,"HONEY CREEK                                       RD, FORNEY, TX 75126",Investor/Non-Owner
233772,K HOVNANIAN DFW GATEWAY PARK LLC,5808 W PLANO PKWY,PLANO,TX,75093,HONEY CREEK                                       RD,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK TT, LOT 17",2025,,197334,"HONEY CREEK                                       RD, FORNEY, TX 75126",Investor/Non-Owner
233773,K HOVNANIAN DFW GATEWAY PARK LLC,5808 W PLANO PKWY,PLANO,TX,75093,HONEY CREEK                                       RD,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK TT, LOT 18",2025,,204499,"HONEY CREEK                                       RD, FORNEY, TX 75126",Investor/Non-Owner
233774,K HOVNANIAN DFW GATEWAY PARKS LLC,5808 W PLANO PKWY,PLANO,TX,75093,HONEY CREEK                                       RD,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK TT, LOT 19",2025,,10,"HONEY CREEK                                       RD, FORNEY, TX 75126",Investor/Non-Owner
233775,HCA MODEL FUND 2014 4 LLC,17950 PRESTON RD                                            STE 330,DALLAS,TX,75252,HONEY CREEK                                       RD,FORNEY,75126,"GATEWAY PARKS ADD PH 4A, BLOCK TT, LOT 20",2025,,439840,"HONEY CREEK                                       RD, FORNEY, TX 75126",Investor/Non-Owner
207645,TRI POINTE HOMES DFW LLC,6201 W PLANO PKWY                                           # 150,PLANO,TX,750934907,JAMESTOWN                                         DR,,,"GATEWAY PARKS ADD PH 3, BLOCK WW, LOT 3",2025,,349965,"JAMESTOWN                                         DR, FORNEY, TX ",Investor/Non-Owner
207688,SATEKLA JAMES E,311 S LOOP 250 W APT 4214,MIDLAND,TX,79703,JAMESTOWN                                         DR,FORNEY,75126,"GATEWAY PARKS ADD PH 3, BLOCK XX, LOT 18; & HOUSE                                                                                                                                                                                                              & HOUSE",2025,,490053,"JAMESTOWN                                         DR, FORNEY, TX 75126",Investor/Non-Owner
197933,WANG CHING,8302 FALCONET CIR,MC KINNEY,TX,75072,KESSLER                                           DR,FORNEY,75126,"GATEWAY PARKS ADD PH 2A & 2B, BLOCK Q, LOT 24; &HOUSE                                                                                                                                                                                                          &HOUSE",2025,,355984,"KESSLER                                           DR, FORNEY, TX 75126",Investor/Non-Owner
197934,BABAYAN VIACHSLAV &,1072 ASTER AVE,SUNNYVALE,CA,94086,KESSLER                                           DR,FORNEY,75126,"GATEWAY PARKS ADD PH 2A & 2B, BLOCK Q, LOT 25",2025,,352543,"KESSLER                                           DR, FORNEY, TX 75126",Investor/Non-Owner
197961,GATEWAY PARKS HOA INC,8360 E VIA DE VENTURA BLVD L-100,SCOTTSDALE,AZ,85258,KESSLER                                           DR,,,"GATEWAY PARKS ADD PH 2A & 2B, BLOCK Q, LOT 51; OPEN SPACE                                                                                                                                                                                                      OPEN SPACE",2025,,500,"KESSLER                                           DR, FORNEY, TX ",Investor/Non-Owner
197964,NIESEN BRADY H,212 S MONROE ST,WAXAHACHIE,TX,75165,KESSLER                                           DR,,,"GATEWAY PARKS ADD PH 2A & 2B, BLOCK R, LOT 2; & HOUSE, Undivided Interest 50.0000000000%                                                                                                                                                                       & HOUSE",2025,,163805,"KESSLER                                           DR, FORNEY, TX ",Investor/Non-Owner
197966,CHUKKALA SWATHI,14295 SORANO DR,FRISCO,TX,75035,KESSLER                                           DR,FORNEY,75126,"GATEWAY PARKS ADD PH 2A & 2B, BLOCK R, LOT 4",2025,,354088,"KESSLER                                           DR, FORNEY, TX 75126",Investor/Non-Owner
197968,DAVID TRUST,1091 E INDIGO DR,CHANDLER,AZ,85286,KESSLER                                           DR,FORNEY,75126,"GATEWAY PARKS ADD PH 2A & 2B, BLOCK R, LOT 6",2025,,333424,"KESSLER                                           DR, FORNEY, TX 75126",Investor/Non-Owner
197975,MCH SFR PROPERTY I LLC,14355 COMMERCE WAY,MIAMI LAKES,FL,33016,KESSLER                                           DR,FORNEY,75126,"GATEWAY PARKS ADD PH 2A & 2B, BLOCK R, LOT 13; & HOUSE                                                                                                                                                                                                         & HOUSE",2025,,338150,"KESSLER                                           DR, FORNEY, TX 75126",Investor/Non-Owner
197977,CSH PROPERTY ONE LLC,PO BOX 803467,DALLAS,TX,753803467,KESSLER                                           DR,FORNEY,75126,"GATEWAY PARKS ADD PH 2A & 2B, BLOCK R, LOT 15; & HOUSE                                                                                                                                                                                                         & HOUSE",2025,,343040,"KESSLER                                           DR, FORNEY, TX 75126",Investor/Non-Owner
197978,OREO FAMILY TRUST,1368 CROCKETT DR,FRISCO,TX,75033,KESSLER                                           DR,,,"GATEWAY PARKS ADD PH 2A & 2B, BLOCK R, LOT 16",2025,,323000,"KESSLER                                           DR, FORNEY, TX ",Investor/Non-Owner
220746,NIESEN ROBERT W & DAVILA K,212 S MONROE ST,WAXAHACHIE,TX,75165,KESSLER                                           DR,,,"GATEWAY PARKS ADD PH 2A & 2B, BLOCK R, LOT 2; & HOUSE, Undivided Interest 50.0000000000%                                                                                                                                                                       & HOUSE",2025,,163805,"KESSLER                                           DR, FORNEY, TX ",Investor/Non-Owner
198029,KIM SUNIL & MOUNGSOO,743 BRICK ROW DR,RICHARDSON,TX,75081,KLEBERG                                           DR,,,"GATEWAY PARKS ADD PH 2A & 2B, BLOCK W, LOT 8",2025,,378273,"KLEBERG                                           DR, FORNEY, TX ",Investor/Non-Owner
198030,KEISHA MANAGEMENT LLC,8501 ORCHARD HILL DR,PLANO,TX,75025,KLEBERG                                           DR,,,"GATEWAY PARKS ADD PH 2A & 2B, BLOCK W, LOT 9",2025,,398545,"KLEBERG                                           DR, FORNEY, TX ",Investor/Non-Owner
198034,TANG FAMILY REV TRUST,2279 35TH AVE,SAN FRANCISCO,CA,94116,KLEBERG                                           DR,,,"GATEWAY PARKS ADD PH 2A & 2B, BLOCK X, LOT 2; & HOUSE                                                                                                                                                                                                          & HOUSE",2025,,391000,"KLEBERG                                           DR, FORNEY, TX ",Investor/Non-Owner
198045,GATEWAY PARKS HOA INC,8360 E VIA DE VENTURA BLVD L-100,SCOTTSDALE,AZ,85258,KLEBERG                                           DR,,,"GATEWAY PARKS ADD PH 2A & 2B, BLOCK X, LOT 13  OPEN SPACE",2025,,500,"KLEBERG                                           DR, FORNEY, TX ",Investor/Non-Owner
195982,BALARAJ VISHNUVARTHANARAJ &,15013 SPRUCE ST,LITTLE ELM,TX,75068,LAWNVIEW                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 1B, BLOCK D, LOT 20; & HOUSE                                                                                                                                                                                                              & HOUSE",2025,,389200,"LAWNVIEW                                          DR, FORNEY, TX 75126",Investor/Non-Owner
195988,DOMAS RESIDENTIAL LP,6979 BOB O LINK DR,DALLAS,TX,75214,LAWNVIEW                                          DR,,,"GATEWAY PARKS ADD PH 1B, BLOCK E, LOT 15",2025,,378600,"LAWNVIEW                                          DR, FORNEY, TX ",Investor/Non-Owner
207594,PANCHAL SUSHMA & KAUSHIKKUMAR,2026 HOLLOWCREEK TRL,CARROLLTON,TX,750104343,LAWNVIEW                                          DR,,,"GATEWAY PARKS ADD PH 3, BLOCK NN, LOT 29",2025,,352000,"LAWNVIEW                                          DR, FORNEY, TX ",Investor/Non-Owner
207631,H M S 142 SNT,PO BOX 23559,ST PETERSBURG,FL,33742,LAWNVIEW                                          DR,,,"GATEWAY PARKS ADD PH 3, BLOCK VV, LOT 25",2025,,425732,"LAWNVIEW                                          DR, FORNEY, TX ",Investor/Non-Owner
207638,BEECHUM RODERICK,141 ROUTE 130 S                                             #101,CINNAMINSON,NJ,080773373,LAWNVIEW                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 3, BLOCK VV, LOT 32; & HOUSE                                                                                                                                                                                                              & HOUSE",2025,,412000,"LAWNVIEW                                          DR, FORNEY, TX 75126",Investor/Non-Owner
207775,PROBSTEIN RICHARD L,298  TERHUNE AVE,PASSAIC,NJ,07055,LOCKHART                                          DR,,,"GATEWAY PARKS ADD PH 6, BLOCK AB, LOT 8; & HOUSE                                                                                                                                                                                                               & HOUSE",2025,,348761,"LOCKHART                                          DR, FORNEY, TX ",Investor/Non-Owner
207820,CAI YI,3188 CAMDEN BLUFF RD,FRISCO,TX,75034,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 6, BLOCK AD, LOT 6; & HOUSE                                                                                                                                                                                                               & HOUSE",2025,,33,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
231552,KINJARAPU ARVIND &,1057 PALMETTO DR,ALLEN,TX,75013,LOCKHART                                          DR,FORNEY,75126,"GATEWAY PARKS ADD PH 7, BLOCK AL, LOT 1",2025,,51600,"LOCKHART                                          DR, FORNEY, TX 75126",Investor/Non-Owner
